x_norm, y_norm, dis_pks, x_mm, y_mm, dis_mm 
447, -553, 711.0682105114811, 82, 105, 133.22537295875736
468, -544, 717.6071348586216, 87, 105, 136.35981812836215
486, -536, 723.52747010739, 92, 105, 139.6030085635693
506, -531, 733.4827878007773, 97, 105, 142.9475428260311
525, -522, 740.3438390369707, 102, 105, 146.38647478507022
543, -514, 747.69311886629, 107, 105, 149.91330828182
560, -507, 755.413132001291, 112, 105, 153.52198539622916
576, -500, 762.7424204802038, 117, 105, 157.20687007888682
592, -490, 768.4816198192381, 122, 105, 160.96272860510285
608, -481, 775.2580215644338, 127, 105, 164.78470802838473
621, -475, 781.8350209603046, 132, 105, 168.66831356244717
634, -469, 788.6171441200096, 137, 105, 172.60938560808333
643, -463, 792.3496702845279, 142, 105, 176.60407696313243
653, -457, 797.030739683232, 147, 105, 180.64883060789515
665, -452, 804.0702705609752, 152, 105, 184.74035834110532
678, -446, 811.5417426109393, 157, 105, 188.875620449014
691, -438, 818.1228514104712, 162, 105, 193.05180651835403
704, -432, 825.9782079449797, 167, 105, 197.2663174492797
716, -426, 833.145845575671, 172, 105, 201.51674868357716
730, -419, 841.7012534147731, 177, 105, 205.80087463370995
740, -411, 846.4756346168506, 182, 105, 210.11663427725088
753, -401, 853.1178113250245, 187, 105, 214.46211786700232
765, -391, 859.1309562575428, 192, 105, 218.8355546980426
778, -382, 866.7225623000708, 197, 105, 223.23530186778254
784, -378, 870.3677383726949, 202, 105, 227.65983396286663
789, -374, 873.1534802083767, 207, 105, 232.1077336066164
795, -370, 876.8836866996671, 212, 105, 236.57768280207665
800, -367, 880.1641892283508, 217, 105, 241.0684550081159
19, -648, 648.2784895397965, 2, 110, 110.01818031580054
48, -647, 648.778082243844, 7, 110, 110.22250223978767
78, -645, 649.6991611507591, 12, 110, 110.65260954898443
107, -642, 650.8555907419095, 17, 110, 111.30588483993108
136, -640, 654.2904553789548, 22, 110, 112.17842929904127
164, -635, 655.8361075756656, 27, 110, 113.26517558367179
192, -630, 658.6076221848635, 32, 110, 114.56002793295748
222, -626, 664.1987654309514, 37, 110, 116.05602095539895
247, -620, 667.3896912599115, 42, 110, 117.74548823628021
273, -615, 672.8699725801412, 47, 110, 119.6202324023825
300, -609, 678.8821694521075, 52, 110, 121.67168939404104
325, -603, 685.006569311565, 57, 110, 123.89108119634763
349, -597, 691.5272951952078, 62, 110, 126.26955294131677
374, -591, 699.3975979369675, 67, 110, 128.79829191413992
397, -585, 706.9893917167358, 72, 110, 131.46862743635836
419, -577, 713.0848476864446, 77, 110, 134.27211177307072
442, -570, 721.2932829300437, 82, 110, 137.20058308913997
462, -564, 729.0678980726007, 87, 110, 140.24621207005913
481, -556, 735.185010728592, 92, 110, 143.4015341619468
501, -548, 742.4991582486812, 97, 110, 146.6594695203825
519, -541, 749.6946044890545, 102, 110, 150.0133327407934
536, -534, 756.6055775633696, 107, 110, 153.45683432157722
553, -526, 763.2070492336926, 112, 110, 156.98407562552325
570, -521, 772.2311830015673, 117, 110, 160.58953888718904
583, -514, 777.2290524678037, 122, 110, 164.26807358704855
598, -504, 782.0613786653832, 127, 110, 168.01488029338353
613, -497, 789.1628475796361, 132, 110, 171.8254928699464
631, -489, 798.299442565257, 137, 110, 175.6957597667058
641, -483, 802.6020184375317, 142, 110, 179.62182495454164
650, -477, 806.2437596657726, 147, 110, 183.60010893242955
658, -472, 809.7826868981579, 152, 110, 187.62729012593024
670, -464, 814.9822083947599, 157, 110, 191.70028690641024
684, -457, 822.6208117960547, 162, 110, 195.816240388789
699, -451, 831.8665758401404, 167, 110, 199.972498109115
712, -443, 838.5660379481153, 172, 110, 204.16659863944446
726, -435, 846.3456740599553, 177, 110, 208.39625716408634
737, -427, 851.7617037646152, 182, 110, 212.6593520163174
747, -419, 856.4870109931616, 187, 110, 216.9539121564762
760, -409, 863.0648874794988, 192, 110, 221.27810555949722
774, -398, 870.3332695008274, 197, 110, 225.63022847127553
779, -394, 872.9702171322914, 202, 110, 230.00869548780108
785, -390, 876.5414993027997, 207, 110, 234.4120304079976
789, -387, 878.8003186162372, 212, 110, 238.83885781003056
796, -383, 883.3487420039721, 217, 110, 243.28789530101986
19, -666, 666.2709658990102, 2, 115, 115.0173899895142
47, -664, 665.6613252998856, 7, 115, 115.2128465059344
77, -662, 666.4630522392071, 12, 115, 115.62439189029277
106, -660, 668.4579268734869, 17, 115, 116.2497311824849
134, -656, 669.546114916665, 22, 115, 117.08543888972702
162, -653, 672.7949167465521, 27, 115, 118.12705024675762
190, -649, 676.2403418903667, 32, 115, 119.36917525056458
217, -644, 679.5770743631659, 37, 115, 120.8056290079233
244, -640, 684.9350334155788, 42, 115, 122.42957159118053
269, -632, 686.8660713705402, 47, 115, 124.23365083583433
296, -627, 693.3577720051893, 52, 115, 126.21014222319853
322, -621, 699.5176909842953, 57, 115, 128.35108102388543
344, -615, 704.6708451468671, 62, 115, 130.64838307457157
369, -609, 712.068816899041, 67, 115, 133.09395177843356
390, -603, 718.1288185277068, 72, 115, 135.67977004697494
413, -597, 725.9325037494878, 77, 115, 138.3979768638256
436, -589, 732.8144376307006, 82, 115, 141.24092891226678
456, -583, 740.1520114138716, 87, 115, 144.20124826089406
477, -575, 747.0970485820433, 92, 115, 147.27185746095552
495, -566, 751.918213637627, 97, 115, 150.4460036026215
513, -559, 758.71602065595, 102, 115, 153.7172729396407
532, -550, 765.195399881625, 107, 115, 157.07959765672945
548, -543, 771.4615998220521, 112, 115, 160.52725625263767
564, -537, 778.7586275605555, 117, 115, 164.05486887014357
580, -529, 785.0101910166517, 122, 115, 167.6573887426379
592, -523, 789.9322755781029, 127, 115, 171.3300907604966
605, -515, 794.5124291035352, 132, 115, 175.06855799943062
621, -508, 802.312283341094, 137, 115, 178.86866690396056
634, -500, 807.4379233105168, 142, 115, 182.72657168567466
644, -495, 812.2567328129696, 147, 115, 186.63868837944614
654, -488, 816.0024509767112, 152, 115, 190.60167890131504
665, -482, 821.3093205364225, 157, 115, 194.61243536834948
677, -474, 826.4411654800358, 162, 115, 198.66806487203723
691, -466, 833.4488586590062, 167, 115, 202.76587484091104
705, -459, 841.252637440145, 172, 115, 206.90335908341362
717, -451, 847.0478144709424, 177, 115, 211.0781845667619
731, -445, 855.7955363286256, 182, 115, 215.2881789602021
742, -437, 861.1231038591404, 187, 115, 219.5313189501671
753, -427, 865.6431135288954, 192, 115, 223.80571931923456
767, -416, 872.5508581165914, 197, 115, 228.10962276940444
774, -412, 876.8238135452299, 202, 115, 232.44139046219803
780, -408, 880.2635968844787, 207, 115, 236.799493242701
786, -403, 883.2921374041547, 212, 115, 241.18250351134512
792, -398, 886.3791513793632, 217, 115, 245.58908770545975
18, -683, 683.2371477020259, 2, 120, 120.01666550941998
47, -682, 683.617583155963, 7, 120, 120.20399327809372
75, -680, 684.1235268575406, 12, 120, 120.59850745345068
103, -678, 685.7791189588671, 17, 120, 121.19818480488888
131, -673, 685.6310961442749, 22, 120, 122.0
159, -671, 689.5810322217397, 27, 120, 123.0
188, -664, 690.1014418185199, 32, 120, 124.1933975700802
214, -661, 694.7783819319654, 37, 120, 125.57467897629681
239, -656, 698.1812085698097, 42, 120, 127.13772060250254
265, -650, 701.9437299385187, 47, 120, 128.87590930814028
291, -645, 707.6058224746317, 52, 120, 130.78226179417453
316, -639, 712.8653449284794, 57, 120, 132.84953895290718
340, -634, 719.4136501346079, 62, 120, 135.07035203922436
363, -627, 724.4984472033049, 67, 120, 137.43725841270262
386, -620, 730.3396470136344, 72, 120, 139.9428454762872
409, -615, 738.5837799464595, 77, 120, 142.57980221616245
430, -608, 744.6905397546017, 82, 120, 145.3409783921933
450, -601, 750.8002397442345, 87, 120, 148.2194319244275
468, -594, 756.2142553536002, 92, 120, 151.2084653714864
489, -584, 761.693507915093, 97, 120, 154.30165261590687
509, -577, 769.4218608799727, 102, 120, 157.49285698088025
527, -567, 774.0917258309896, 107, 120, 160.77624202599088
542, -562, 780.7739749761131, 112, 120, 164.14627622946554
557, -555, 786.3040124531987, 117, 120, 167.59773268156107
572, -545, 790.0689843298495, 122, 120, 171.12568480505783
588, -537, 796.3121247350188, 127, 120, 174.72549899771354
600, -531, 801.2246875876954, 132, 120, 178.39282496782207
614, -525, 807.8496147179869, 137, 120, 182.12358441453978
626, -519, 813.1648049442376, 142, 120, 185.9139585937538
638, -513, 818.6653773062594, 147, 120, 189.76037521042164
650, -505, 823.1190679361036, 152, 120, 193.65949499056327
660, -498, 826.8034833018062, 157, 120, 197.60819821049935
672, -491, 832.2649818417209, 162, 120, 201.6035713969373
684, -483, 837.3440153246454, 167, 120, 205.6428943581567
698, -475, 844.2920110956873, 172, 120, 209.72362766269327
711, -469, 851.7523114145332, 177, 120, 213.84340064636083
724, -460, 857.7738629732198, 182, 120, 218.0
737, -453, 865.088434785716, 187, 120, 222.19135896789507
748, -444, 869.8505618783033, 192, 120, 226.4155471693585
760, -435, 875.6854458080253, 197, 120, 230.6707610426601
768, -431, 880.6730380793998, 202, 120, 234.95531490051465
774, -426, 883.4885398238055, 207, 120, 239.26763257908496
779, -422, 885.9599313738743, 212, 120, 243.6062396573618
784, -420, 889.413289759041, 217, 120, 247.9697562203907
18, -699, 699.2317212483999, 2, 125, 125.01599897613104
46, -698, 699.5141170841372, 7, 125, 125.19584657647394
74, -695, 698.9284655814213, 12, 125, 125.57467897629681
102, -693, 700.4662732780216, 17, 125, 126.15070352558483
130, -689, 701.1569011284137, 22, 125, 126.92123541787639
157, -686, 703.7364563528025, 27, 125, 127.88275880665071
185, -683, 707.611475316787, 32, 125, 129.0310040261642
210, -676, 707.8672191873276, 37, 125, 130.36103712382777
237, -672, 712.5678915022764, 42, 125, 131.86735759845953
261, -667, 716.2471640432512, 47, 125, 133.5440002396214
286, -662, 721.137989569264, 52, 125, 135.38463723776047
311, -655, 725.0834434739219, 57, 125, 137.38267721950973
334, -650, 730.7913518919063, 62, 125, 139.5313584826006
358, -645, 737.6916700085477, 67, 125, 141.8238343861849
380, -638, 742.5927551491463, 72, 125, 144.25324953012324
401, -633, 749.3263641431549, 77, 125, 146.81280598094978
423, -625, 754.6880150101763, 82, 125, 149.4958193395387
443, -618, 760.3768802376884, 87, 125, 152.2957648787385
464, -610, 766.4176407155566, 92, 125, 155.2063143045411
481, -603, 771.3429846702438, 97, 125, 158.22136391777187
503, -592, 776.8352463682373, 102, 125, 161.33505508723144
521, -585, 783.3683680108611, 107, 125, 164.54178800535746
537, -578, 788.9569063009716, 112, 125, 167.83622970026465
550, -571, 792.8057769718886, 117, 125, 171.21331723905124
566, -563, 798.3263743607623, 122, 125, 174.6682569902156
582, -554, 803.5172680160645, 127, 125, 178.19652072922187
597, -545, 808.3526458174056, 132, 125, 181.79383927955314
609, -540, 813.9293581140811, 137, 125, 185.4561942885705
620, -535, 818.91696770796, 142, 125, 189.17980864775183
632, -530, 824.8175555842637, 147, 125, 192.96113598338914
642, -524, 828.697773618344, 152, 125, 196.7968495682794
654, -515, 832.4307779028836, 157, 125, 200.68383093812017
666, -507, 837.021505100078, 162, 125, 204.6191584383046
679, -499, 842.6398993638979, 167, 125, 208.60009587725506
692, -491, 848.4957277441059, 172, 125, 212.6240814207083
705, -484, 855.1496944979867, 177, 125, 216.6887168266959
718, -477, 862.0052204018257, 182, 125, 220.79175709251467
730, -470, 868.2165628459296, 187, 125, 224.93110056192762
742, -462, 874.0755116121261, 192, 125, 229.1047795223836
753, -455, 879.7920208776618, 197, 125, 233.3109513074772
760, -451, 883.7426095872033, 202, 125, 237.54788990854033
767, -446, 887.2457382258874, 207, 125, 241.81397809059757
773, -442, 890.4453941708049, 212, 125, 246.10770000144245
779, -439, 894.1823080334345, 217, 125, 250.42763425788297
18, -715, 715.2265375389815, 2, 130, 130.01538370516005
45, -714, 715.4166618132401, 7, 130, 130.18832512940628
73, -712, 715.7324919269769, 12, 130, 130.5526713629407
102, -709, 716.2995183580679, 17, 130, 131.10682667199293
128, -706, 717.5095818175531, 22, 130, 131.84839779079607
154, -703, 719.6700632928954, 27, 130, 132.7742444904131
181, -698, 721.0859865508412, 32, 130, 133.88054376943649
206, -692, 722.0110802473879, 37, 130, 135.1628647225265
232, -687, 725.1158528125005, 42, 130, 136.61625086350452
258, -683, 730.104786999784, 47, 130, 138.23530663329106
283, -677, 733.769718644753, 52, 130, 140.0142849854971
306, -672, 738.3901407792496, 57, 130, 141.94717327231282
329, -667, 743.7271004878066, 62, 130, 144.02777509911067
355, -660, 749.4164396382027, 67, 130, 146.24978632463024
375, -655, 754.7516147713762, 72, 130, 148.60686390607938
396, -648, 759.4208319502435, 77, 130, 151.09268678529745
417, -640, 763.8645167829175, 82, 130, 153.7010084547268
438, -634, 770.5841939723394, 87, 130, 156.42570121306792
458, -627, 776.4618470987483, 92, 130, 159.26079241294764
476, -621, 782.4429691677215, 97, 130, 162.2004932174992
494, -611, 785.7206882856019, 102, 130, 165.23922052587878
513, -602, 790.9317290386067, 107, 130, 168.37161280928564
531, -595, 797.4873039741761, 112, 130, 171.5925406304132
545, -589, 802.4624601811602, 117, 130, 174.89711261195822
559, -580, 805.531501556581, 122, 130, 178.2806775845324
575, -572, 811.0542521927864, 127, 130, 181.738823590338
590, -564, 816.2083067452818, 132, 130, 185.26737435393204
606, -556, 822.4183850085064, 137, 130, 188.86238376129853
617, -551, 827.2182299732036, 142, 130, 192.52012881774206
627, -545, 830.7550782270307, 147, 130, 196.23710148695125
638, -540, 835.8492687081804, 152, 130, 200.0099997500125
648, -534, 839.6785099072144, 157, 130, 203.83571816538927
660, -524, 842.7194076322202, 162, 130, 207.71133815947553
673, -518, 849.266153805743, 167, 130, 211.6341182323871
686, -509, 854.2113321655245, 172, 130, 215.60148422494683
699, -500, 859.418989783214, 177, 130, 219.61101975993827
713, -494, 867.4128198268688, 182, 130, 223.6604569431083
724, -487, 872.5508581165914, 187, 130, 227.74766738651792
735, -489, 882.8057543990071, 192, 130, 231.87065359807826
748, -470, 883.4047769850466, 197, 130, 236.02754076590298
735, -480, 877.8524933039719, 202, 130, 240.21656895393374
760, -463, 889.9264014512661, 207, 130, 244.43608571567333
766, -460, 893.5076944268583, 212, 130, 248.68453912537467
774, -456, 898.3384662809447, 217, 130, 252.96047122030745
17, -730, 730.1979183755593, 2, 135, 135.0148140020198
44, -728, 729.3284582408669, 7, 135, 135.18135966175217
72, -726, 729.561512142739, 12, 135, 135.5322839769182
100, -723, 729.8828673150234, 17, 135, 136.06616037795732
125, -720, 730.7701416998372, 22, 135, 136.7808466123821
151, -716, 731.7492740003231, 27, 135, 137.6735268670052
178, -712, 733.9128013599436, 32, 135, 138.74076545846214
203, -708, 736.5276641104529, 37, 135, 139.97856978837868
229, -702, 738.4070693052715, 42, 135, 141.38246001537814
254, -697, 741.8389313051722, 47, 135, 142.9475428260311
278, -692, 745.7533104183983, 52, 135, 144.66858677681205
303, -687, 750.8515166129719, 57, 135, 146.54009690183776
325, -682, 755.4793180491442, 62, 135, 148.5563866011825
348, -676, 760.3157238936993, 67, 135, 150.71164520368026
371, -670, 765.8596477162117, 72, 135, 153.0
392, -664, 771.0771686413754, 77, 135, 155.4155719353759
412, -657, 775.4953255823016, 82, 135, 157.95252451290546
433, -648, 779.3542198512818, 87, 135, 160.60510577189007
453, -641, 784.9140080289051, 92, 135, 163.36768346279504
472, -634, 790.4049594986104, 97, 135, 166.23477373883
489, -628, 795.9302733280095, 102, 135, 169.2010638264429
507, -618, 799.35786729099, 107, 135, 172.2614292289484
524, -610, 804.1616752867548, 112, 135, 175.410946066658
540, -604, 810.1950382469644, 117, 135, 178.64489917151286
554, -597, 814.4476655992084, 122, 135, 181.95878654244757
567, -589, 817.5634531949187, 127, 135, 185.34832073693033
582, -581, 822.3654905210943, 132, 135, 188.80942773071476
597, -573, 827.488972736193, 137, 135, 192.33824372703418
612, -567, 834.2859222113244, 142, 135, 195.93111034238538
623, -561, 838.3614972074994, 147, 135, 199.58456854175876
633, -554, 841.1926057687383, 152, 135, 203.2953516438583
643, -548, 844.839037923793, 157, 135, 207.06037766796427
653, -541, 847.9917452428414, 162, 135, 210.87674124947966
665, -533, 852.2405763632707, 167, 135, 214.74170531128786
679, -525, 858.2924909376757, 172, 135, 218.65269264292172
691, -517, 863.0005793740813, 177, 135, 222.60727750906977
705, -509, 869.5435584259135, 182, 135, 226.60317738284255
717, -503, 875.8413098272997, 187, 135, 230.63824487712353
729, -496, 881.7352210272651, 192, 135, 234.71045992882378
741, -489, 887.8074115482478, 197, 135, 238.81792227552774
749, -485, 892.3149668138487, 202, 135, 242.9588442514493
755, -481, 895.2016532603143, 207, 135, 247.13154391942766
762, -478, 899.5154251039834, 212, 135, 251.33443854752576
768, -474, 902.4965373894794, 217, 135, 255.56603843233944
17, -744, 744.194195086202, 2, 140, 140.0142849854971
44, -743, 744.3016861461487, 7, 140, 140.1748907615055
70, -741, 744.298999058846, 12, 140, 140.51334456200237
97, -737, 743.355903992159, 17, 140, 141.0283659410404
122, -734, 744.0698891905249, 22, 140, 141.718029904455
149, -730, 745.0510049654318, 27, 140, 142.57980221616245
175, -726, 746.7938135790896, 32, 140, 143.61058456812992
200, -722, 749.1888947388369, 37, 140, 144.80676779764127
224, -718, 752.1303078589507, 42, 140, 146.1642911247477
249, -712, 754.2844291114593, 47, 140, 147.6787053031005
273, -705, 756.0119046681739, 52, 140, 149.34523762075577
298, -701, 761.7118877896025, 57, 140, 151.15885683611134
322, -695, 765.9693205344454, 62, 140, 153.11433636338563
344, -688, 769.2073842599276, 67, 140, 155.2063143045411
367, -683, 775.3566921101539, 72, 140, 157.42934923323543
387, -679, 781.5433449272024, 77, 140, 159.7779709471866
406, -672, 785.1241939973573, 82, 140, 162.24672569885655
424, -665, 788.670400103871, 87, 140, 164.83021567661677
447, -656, 793.8167294785364, 92, 140, 167.5231327309754
466, -649, 798.972465107528, 97, 140, 170.3202865192517
483, -643, 804.200223824888, 102, 140, 173.216627377397
500, -636, 809.0092706514555, 107, 140, 176.207264322445
516, -629, 813.5705255231411, 112, 140, 179.28747864811976
533, -621, 818.370331818059, 117, 140, 182.45273360517237
548, -612, 821.4913267953594, 122, 140, 185.69868066305693
563, -604, 825.7027310115911, 127, 140, 189.02116283633427
577, -595, 828.8268818034319, 132, 140, 192.4162155328911
590, -590, 834.3860018001261, 137, 140, 195.88006534611938
603, -582, 838.0531009428937, 142, 140, 199.40912717325654
617, -576, 844.0764183413727, 147, 140, 203.0
628, -570, 848.106125434783, 152, 140, 206.64946164943183
639, -563, 851.639595133998, 157, 140, 210.35446275275456
650, -557, 856.007593424264, 162, 140, 214.11212016137713
660, -549, 858.4876236731664, 167, 140, 217.91970998512272
672, -540, 862.0812026717668, 172, 140, 221.7746604100658
684, -533, 867.1476229570142, 177, 140, 225.67454442182884
698, -524, 872.8000916590236, 182, 140, 229.61707253599414
710, -517, 878.2875383381003, 187, 140, 233.60008561642266
723, -510, 884.7762428998645, 192, 140, 237.62154784446633
736, -503, 891.462281871757, 197, 140, 241.6795398870165
743, -499, 895.0139663714751, 202, 140, 245.77225229874912
750, -495, 898.6239480450096, 207, 140, 249.897979183506
756, -491, 901.4527164527267, 212, 140, 254.05511213120667
762, -487, 904.3301388320529, 217, 140, 258.24213443975407
17, -757, 757.190861011938, 2, 145, 145.01379244747721
43, -756, 757.2218961440564, 7, 145, 145.16886718577092
68, -754, 757.0601032943157, 12, 145, 145.49570440394453
95, -750, 755.9927248327195, 17, 145, 145.9931505242626
121, -748, 757.723564368959, 22, 145, 146.6594695203825
146, -745, 759.1712586761962, 27, 145, 147.49237268414933
171, -741, 760.4748516552011, 32, 145, 148.48905683584903
196, -736, 761.6508386393335, 37, 145, 149.64624953536256
221, -730, 762.7194766098477, 42, 145, 150.9602596712128
246, -724, 764.6515546312581, 47, 145, 152.42703172337903
269, -719, 767.6731075138688, 52, 145, 154.042202009709
292, -714, 771.401322270062, 57, 145, 155.80115532305913
318, -709, 777.048904509877, 62, 145, 157.69908052997647
340, -704, 781.8030442509162, 67, 145, 159.7310239120754
360, -698, 785.3687032216143, 72, 145, 161.8919392681427
380, -693, 790.3473919739345, 77, 145, 164.17673403987544
400, -686, 794.1007492755564, 82, 145, 166.58031096140985
418, -679, 797.3487317353681, 87, 145, 169.09760495051373
440, -669, 800.7252962158746, 92, 145, 171.72361514946044
459, -663, 806.3808033429367, 97, 145, 174.45343218177166
478, -658, 813.2945345937104, 102, 145, 177.28226081590904
493, -652, 817.4062637391519, 107, 145, 180.20543831971332
509, -645, 821.6483432710128, 112, 145, 183.2184488527288
523, -638, 824.9684842465196, 117, 145, 186.31693428134759
543, -628, 830.2005781737327, 122, 145, 189.49670181826386
556, -618, 831.3001864549292, 127, 145, 192.753728887407
572, -610, 836.2320252178818, 132, 145, 196.08416560242696
585, -603, 840.1392741682774, 137, 145, 199.48433522459854
596, -596, 842.8712831743646, 142, 145, 202.9507329378241
610, -591, 849.3415096414399, 147, 145, 206.48002324680226
622, -584, 853.1939990412498, 152, 145, 210.06903627141244
633, -578, 857.189010662176, 157, 145, 213.71476317746513
646, -572, 862.8441342444185, 162, 145, 217.4143509522773
657, -565, 866.5298609972999, 167, 145, 221.16509670379727
667, -556, 868.3461291443638, 172, 145, 224.96444163467257
679, -549, 873.179248493687, 177, 145, 228.80996481796853
692, -540, 877.7607874586333, 182, 145, 232.69937687926884
704, -533, 883.0090599761703, 187, 145, 236.63051367057463
716, -524, 887.2609537221842, 192, 145, 240.6013300046365
728, -516, 892.3228115429976, 197, 145, 244.60989350392188
736, -512, 896.5712464718016, 202, 145, 248.65437860612872
744, -508, 900.8884503644166, 207, 145, 252.73306075778848
751, -504, 904.4429224666419, 212, 145, 256.8443108188305
757, -500, 907.2204803684714, 217, 145, 260.98658969380017
16, -767, 767.1668658121256, 2, 150, 150.0133327407934
42, -766, 767.150571921836, 7, 150, 150.16324450410627
68, -764, 767.0202083387373, 12, 150, 150.47923444781344
94, -763, 768.7684957124609, 17, 150, 150.9602596712128
119, -760, 769.2600340587051, 22, 150, 151.6047492659778
143, -757, 770.3882138246925, 27, 150, 152.41062955056645
168, -754, 772.4894821290449, 32, 150, 153.37535656030275
194, -748, 772.7483419587518, 37, 150, 154.49595463959565
218, -744, 775.2805943656787, 42, 150, 155.76905982896602
242, -739, 777.6149432720541, 47, 150, 157.19096666157378
265, -733, 779.4318443584403, 52, 150, 158.75767697972907
287, -730, 784.3908464534757, 57, 150, 160.46494944379597
310, -724, 787.5760280760201, 62, 150, 162.30834852218786
334, -718, 791.8838298639517, 67, 150, 164.28329190760695
357, -712, 796.487915790315, 72, 150, 166.38509548634457
375, -706, 799.4129095780228, 77, 150, 168.60901518009052
394, -701, 804.1374260659679, 82, 150, 170.95028517086482
413, -692, 805.8740596395941, 87, 150, 173.4041521994211
435, -684, 810.605329368121, 92, 150, 175.96590578859303
453, -679, 816.2413858657254, 97, 150, 178.63090438107287
473, -672, 821.7742999145203, 102, 150, 181.3945974939717
490, -667, 827.6406224926372, 107, 150, 184.25254408012933
504, -659, 829.6366674635349, 112, 150, 187.20042734993956
518, -653, 833.5064486853116, 117, 150, 190.23406634985227
534, -646, 838.136027145952, 122, 150, 193.34942461771124
551, -635, 840.729445184359, 127, 150, 196.5426162439078
566, -626, 843.9383863766359, 132, 150, 199.80990966416056
582, -616, 847.4550135552919, 137, 150, 203.147729497526
593, -611, 851.45170150749, 142, 150, 206.55265672462312
604, -604, 854.1849916733494, 147, 150, 210.02142747824567
616, -598, 858.5219857406099, 152, 150, 213.55093069335942
628, -592, 863.045769354094, 157, 150, 217.13820483738002
640, -587, 868.4290414305592, 162, 150, 220.78043391568917
653, -581, 874.0537740894436, 167, 150, 224.47494292236718
664, -573, 877.05473033329, 172, 150, 228.21919288263203
675, -564, 879.6141199412388, 177, 150, 232.01077561182368
686, -556, 883.0243484751709, 182, 150, 235.84740829612693
698, -548, 887.4164749428534, 187, 150, 239.7269279826528
708, -540, 890.4291100362791, 192, 150, 243.64728605096343
722, -531, 896.2393653483426, 197, 150, 247.6065427245411
730, -527, 900.3493766310943, 202, 150, 251.60286166894048
736, -522, 902.319233974318, 207, 150, 255.63450471327224
742, -518, 904.9243062267694, 212, 150, 259.6998267230843
752, -514, 910.8786966440701, 217, 150, 263.79727064547126
17, -780, 780.1852344155201, 2, 155, 155.0129026887762
42, -779, 780.1313991886238, 7, 155, 155.15798400340216
67, -777, 779.8833246069569, 12, 155, 155.46382215808282
91, -775, 780.3242915608869, 17, 155, 155.92947123619703
117, -772, 780.8155992294211, 22, 155, 156.55350523063993
142, -770, 782.9840355971506, 27, 155, 157.33403954643762
165, -766, 783.569397054275, 32, 155, 158.26875876179733
190, -762, 785.3305036734534, 37, 155, 159.3549497191725
215, -759, 788.8637398182274, 42, 155, 160.58953888718904
237, -754, 790.3701664410164, 47, 155, 161.96913286178943
261, -749, 793.1721124699229, 52, 155, 163.4900608599801
281, -745, 796.2323781409546, 57, 155, 165.14841809717706
304, -739, 799.0851018508604, 62, 155, 166.94010902116963
328, -732, 802.1271719621521, 67, 155, 168.86088949191284
350, -725, 805.0621094052309, 72, 155, 170.90640713560157
368, -721, 809.4844038028157, 77, 155, 173.07223925286226
388, -714, 812.6130690556238, 82, 155, 175.35392781457733
406, -707, 815.2821597459373, 87, 155, 177.74701122663075
427, -699, 819.103168105215, 92, 155, 180.24705268048075
443, -696, 825.024242068074, 97, 155, 182.84966502567076
463, -685, 826.7974358934599, 102, 155, 185.5505322007997
483, -677, 831.6357375678368, 107, 155, 188.3454273402994
498, -672, 836.4137732008004, 112, 155, 191.23022773609824
513, -666, 840.6693761521232, 117, 155, 194.20092687729377
528, -658, 843.6515868532459, 122, 155, 197.25364381932212
546, -648, 847.3606080058241, 127, 155, 200.38463014912097
561, -639, 850.3187637586271, 132, 155, 203.59027481684876
577, -630, 854.3002984899397, 137, 155, 206.86710710018642
588, -624, 857.3913925390201, 142, 155, 210.21179795625173
599, -619, 861.3721611475495, 147, 155, 213.62116000059544
610, -611, 863.3776693892424, 152, 155, 217.0921463342237
623, -605, 868.4204051034269, 157, 155, 220.62184841941652
634, -601, 873.5885759326297, 162, 155, 224.20749318432692
646, -594, 877.5830445034817, 167, 155, 227.8464395157405
659, -586, 881.8599662077875, 172, 155, 231.53617427952807
670, -579, 885.5173629014848, 177, 155, 235.27430798963155
682, -569, 888.1919837512609, 182, 155, 239.0585702291386
693, -561, 891.6109016830155, 187, 155, 242.88680491125902
704, -554, 895.8415038387092, 192, 155, 246.75696545386515
716, -546, 900.4287867455149, 197, 155, 250.6671099286861
724, -540, 903.2031886569046, 202, 155, 254.61539623518448
731, -536, 906.4529772690914, 207, 155, 258.6000773395089
738, -531, 909.178200354584, 212, 155, 262.6194966105906
746, -528, 913.9474820797965, 217, 155, 266.67208327832145
15, -790, 790.1423922306662, 2, 160, 160.0124995117569
41, -789, 790.0645543245184, 7, 160, 160.15305179733542
65, -787, 789.6796818964003, 12, 160, 160.44936896105264
90, -786, 791.1358922460793, 17, 160, 160.90059042775448
115, -782, 790.4106527622208, 22, 160, 161.50541786577935
139, -780, 792.2884575708522, 27, 160, 162.2621335986927
162, -777, 793.708384735855, 32, 160, 163.1686244349691
187, -773, 795.2974286391224, 37, 160, 164.2224101637776
210, -770, 798.1227975693965, 42, 160, 165.42067585401773
234, -765, 799.9881249118639, 47, 160, 166.76030702778164
256, -762, 803.8532204326857, 52, 160, 168.23792675850473
277, -756, 805.1490545234466, 57, 160, 169.84993376507393
300, -750, 807.7747210701756, 62, 160, 171.5925406304132
323, -744, 811.0887744260797, 67, 160, 173.46181135915768
344, -737, 813.3295764940557, 72, 160, 175.45369759569047
363, -732, 817.0636450118192, 77, 160, 177.56407294269863
383, -726, 820.8318950918026, 82, 160, 179.78876494375282
